review_id,app_name,review_text_original,skip_category
46ceae8f-b49b-449e-baed-c431d9742cf7,Wagely,Mantapp,TERLALU_PENDEK
d2658229-7d86-4355-917a-d23437e8d1d1,Wagely,"Okay,",TERLALU_PENDEK
70d7cbda-ce6e-4ec7-aa0a-58a36d0c16be,Wagely,apk jelek,TERLALU_PENDEK
2b19a075-f75b-4ae9-a817-2fa2acf68b57,Wagely,cukup membantu👍👍,TERLALU_PENDEK
1040c3d1-8753-4652-82b1-73130c28fa3b,Wagely,Mantap membantu,TERLALU_PENDEK
dc63e0cc-1d1c-40e7-a63e-a286f577d15a,Wagely,Membantu bnget,TERLALU_PENDEK
f3b1e12b-6671-4a89-9d33-951c341304eb,Wagely,Manfaat,TERLALU_PENDEK
d0599ba3-bced-452a-bd80-69b2724a93c6,Wagely,Cukup membantu,TERLALU_PENDEK
d188dacc-3819-49a1-8acf-c14f4265681c,Wagely,Sangat memuaskan,TERLALU_PENDEK
597dfd19-ca16-4c5d-8626-4ee40cbc4184,Wagely,Gooood,TERLALU_PENDEK
0bdffa1b-5072-4057-bb58-d2249f7b1f7e,Wagely,Joooss,TERLALU_PENDEK
c1a0df5b-acd0-4166-8a0a-37ede2f0e412,Wagely,Ok banget,TERLALU_PENDEK
4a47a559-0dc0-44d3-a13e-f041d2f82e4a,Wagely,gimnh caracdaftar,TERLALU_PENDEK
bafb3e69-0a14-4044-a313-20990e52c444,Wagely,Susah masuk...,TERLALU_PENDEK
e5050bc3-fa2b-4ee4-b7b5-b8b8fdb61195,Wagely,Bagud,TERLALU_PENDEK
8c465de7-7e84-47c1-8606-ec5743e31639,Wagely,Oky ja,TERLALU_PENDEK
8c5c0ea2-d049-490a-99c0-6f755db5f52c,Wagely,Mantap bos,TERLALU_PENDEK
bc62a0b5-7588-477d-833c-f209b795a6c2,Wagely,oke,TERLALU_PENDEK
c50dd006-6248-4512-8dfc-4d0108724699,Wagely,Tertarik,TERLALU_PENDEK
2331ba0d-f526-4e07-baaf-8d16afffa97b,Wagely,Terbaik,TERLALU_PENDEK
fec2ed20-3837-4d4b-89c1-64413f695b38,Wagely,👍🏻👍🏻👍🏻,TERLALU_PENDEK
16e24e89-51e9-4b85-a88a-895bd8b7b06a,Wagely,sangat membantu....,TERLALU_PENDEK
fc797c1b-b391-41ea-a329-6b9261f8a287,Wagely,Moga membantu,TERLALU_PENDEK
18a3d377-b52c-43e2-aea4-9b2e88a667ac,Wagely,Apik,TERLALU_PENDEK
89f2d065-9202-4a59-9733-a6aa9baed653,Wagely,👍👍👍,TERLALU_PENDEK
ea757b5b-b5c3-4ccb-826c-5484312b5886,Wagely,Mantab,TERLALU_PENDEK
34669c1c-2700-4f11-9207-135c124ecccb,Wagely,Okk bgt,TERLALU_PENDEK
c1c86aae-92ea-4c1d-9d0b-7ee5579a13f4,Wagely,Josss,TERLALU_PENDEK
22a0ee35-8508-416a-b743-aeb28ad04a53,Wagely,Ok mantab,TERLALU_PENDEK
8184bbad-a02a-4329-ad20-7fbb51cbaa97,Wagely,Coba dlu,TERLALU_PENDEK
ed0187f3-b62b-42ef-a8b8-593c5bf866f4,Wagely,"GRP.PRIMKOP.MANTAP..,",TERLALU_PENDEK
52f909ab-7e14-4350-a17a-f694e07944f3,Wagely,Top,TERLALU_PENDEK
5db8c40c-b396-4aba-8413-6674d7ab4a7c,Wagely,Sangat mambantu,TERLALU_PENDEK
8e2c42af-ef75-46b3-8367-151712990f9f,Wagely,berguna,TERLALU_PENDEK
ad176dda-1521-49d0-9646-c8eecf4a8ffd,Wagely,Semoga membantu,TERLALU_PENDEK
be820b0f-cdc3-4707-8c5b-bb063fd059e9,Wagely,Sangat Membantu 👍😊,TERLALU_PENDEK
a729ae71-c267-49c2-a9bc-d01c46cc67d9,Wagely,Responny cepat,TERLALU_PENDEK
d5a6c2e6-697b-49eb-9757-e324e445dd5c,Wagely,Good job,TERLALU_PENDEK
37e4eac0-9bc2-419b-a7c6-dda2d1b6dacb,Wagely,Siiiipp...pokoknya,TERLALU_PENDEK
8f271456-5aa3-4cbd-acfb-d23823710ade,Wagely,Nice,TERLALU_PENDEK
d3e8b2f9-a07d-4a7f-aa9f-ed27bbbd77ad,Wagely,Semoga membantu.,TERLALU_PENDEK
3cff27c5-e999-4b48-be01-fe7c16a39f5d,Wagely,Coba,TERLALU_PENDEK
c5e235bb-776c-4c35-8086-e9c8c671c369,Wagely,Bermanfaat sekali,TERLALU_PENDEK
98a0cd89-999d-4d7f-a82d-43885fe65bc4,Wagely,Sngt membntu,TERLALU_PENDEK
68219f04-c23e-4a66-b816-a1e8b530de81,Wagely,Semoga jebollllll,TERLALU_PENDEK
119d55c5-5346-4c7d-9b9c-b18c2abecade,Wagely,Mantaaap,TERLALU_PENDEK
aadceb5a-1803-4bec-a5c7-66d67ba51925,Wagely,tidak maksimal,TERLALU_PENDEK
d0335be8-ffa9-4528-85be-84e00d97bcf6,Wagely,Mantap👍,TERLALU_PENDEK
ac6baa98-0342-4939-83c1-648d7d39eb14,Wagely,good👍,TERLALU_PENDEK
f1dbab1f-ea9a-4230-85c2-7eb446ccd17a,Wagely,Sangat membantu..mantap,TERLALU_PENDEK
a7e9beff-1c19-47a8-8b5c-53e30a24a799,Wagely,Mantappppp,TERLALU_PENDEK
cace3138-fa25-48fa-a2f6-64b15ccafe45,Wagely,Semoga terbantu,TERLALU_PENDEK
924a395b-6f7b-4e36-ab99-2d23ab37c1eb,Wagely,jos,TERLALU_PENDEK
7e6af693-7249-4b32-97a0-bc1d1cfbf573,Wagely,"Tks,sangat membantu",TERLALU_PENDEK
39c7e122-c83f-48ca-8d93-cfc92f815d2d,Wagely,Aplikasinya bagus,TERLALU_PENDEK
c7e36ce3-da65-4045-bf0f-01dc9f3d5e0a,Wagely,Mantep bagus,TERLALU_PENDEK
7f1cd23d-fa22-43df-ad60-51741d2145fd,Wagely,Ok jg,TERLALU_PENDEK
57d0ce4d-3c89-48b9-a912-d668aeeff126,Wagely,Layak...😁,TERLALU_PENDEK
b5202a1b-b14d-4987-9a00-ab2e097f30a9,Wagely,Membantu,TERLALU_PENDEK
30c1bd8a-d777-4567-8480-4d8ecf7197b6,Wagely,Ok bingits,TERLALU_PENDEK
ec6fcaa8-7b11-49ce-919b-269fcdf73160,Wagely,Masalah teratasi,TERLALU_PENDEK
3c3c91b5-3728-421f-acc3-f3967220b765,Wagely,Apl baik,TERLALU_PENDEK
3cb295a8-545c-46a4-92f9-ed537e2a8277,Wagely,Top bangeeet 👍👍👍👍,TERLALU_PENDEK
ce7b0de5-f54a-493e-9a0f-433a2725c23e,Wagely,Mantaps sekali,TERLALU_PENDEK
78001414-d812-4692-aaa3-86a8a4fb09a5,Wagely,👍👍👍👍👍,TERLALU_PENDEK
31d3924f-b8bc-402a-80de-f7bafdbe54c3,Wagely,Mantap bgt.....,TERLALU_PENDEK
cc1e161b-287a-4a9b-a4af-b56bdeb98fab,Wagely,"Good, bermanfaat",TERLALU_PENDEK
07b69d73-11e4-44ee-94f2-8424225e45ca,GajiGesa,sangat bagus,TERLALU_PENDEK
a43109d3-97c3-4e8d-bf9f-a12b44fa4998,GajiGesa,bagus bnget,TERLALU_PENDEK
230de479-d22b-4272-82d6-2fcbf933b4e4,GajiGesa,👍,TERLALU_PENDEK
466e0e7e-004b-412d-bf01-3a71a690f6e7,GajiGesa,ok,TERLALU_PENDEK
3a9d1e44-bb90-480a-8895-c81d429b7817,GajiGesa,sangat membantu,TERLALU_PENDEK
277c4542-4790-45fc-acf6-8cab450cc934,GajiGesa,sangant membantu,TERLALU_PENDEK
e517bec5-ee8d-4ff1-8efa-500bc6de16d0,GajiGesa,keren,TERLALU_PENDEK
7af3c88b-8ad7-419f-a0f9-c68ddbefdde9,GajiGesa,memudahkan keperluan,TERLALU_PENDEK
e482cd4e-afe1-44f6-b6bd-e66909c116f2,GajiGesa,Mantap,TERLALU_PENDEK
c58321d3-8519-40e9-bd06-1d5a1e675cba,GajiGesa,Good,TERLALU_PENDEK
69fec05b-5c03-42ed-90ac-f31445436831,GajiGesa,Membantu,TERLALU_PENDEK
dbd6e303-771b-4999-a6fe-5ed0816788c4,GajiGesa,Bagus,TERLALU_PENDEK
89a24ba2-15cb-498c-af8a-ea7a08755902,GajiGesa,Sangat bermanfaat,TERLALU_PENDEK
e8d57848-008f-4fdd-9727-09765b125ef7,GajiGesa,Parah 🤣,TERLALU_PENDEK
8e4b9080-8b74-4300-8e64-3ac375a1f26f,GajiGesa,Baik.,TERLALU_PENDEK
a3087490-230a-4022-a90c-7391e8c3096d,GajiGesa,Oke,TERLALU_PENDEK
52252c82-704e-4069-b86e-5bd60985e084,GajiGesa,Mantab,TERLALU_PENDEK
9b7a1ade-40bf-4914-9be6-a1201a74ed50,GajiGesa,Membantu bnget,TERLALU_PENDEK
d58c2f97-a4ff-4340-a7ec-e1e6aa08e7fd,GajiGesa,Hebat,TERLALU_PENDEK
0e781ae5-6007-4bfd-97ba-8b271ead374a,GajiGesa,Keren aplikasinya,TERLALU_PENDEK
d7a6f833-f0ee-48dd-93bd-59a451ddc7ae,GajiGesa,🤑,TERLALU_PENDEK
b9348fce-46be-4c11-b6dc-1c4180bd2009,GajiGesa,Semakin good,TERLALU_PENDEK
a25d68a9-cfd7-4429-9580-27945f79ee67,GajiGesa,Mantaap,TERLALU_PENDEK
4332a961-72b7-4ef0-8933-71d6fa962c93,GajiGesa,Opsi lumayan,TERLALU_PENDEK
ff747fb1-2cbb-44d7-a494-9a2d8476b6e2,GajiGesa,Sangat membatu,TERLALU_PENDEK
a57f6e71-d45d-4a6e-b74c-417f4d2a482d,GajiGesa,Mudah diakses,TERLALU_PENDEK
640e1e0f-f407-4364-8d0b-0d0c05cf9a57,GajiGesa,Rekomendasi App,TERLALU_PENDEK
5a649099-e9e9-4b5d-b57a-2763c8881f0a,GajiGesa,DAFTARNYA RIBET!,TERLALU_PENDEK
d0694325-4b59-4b19-ab0a-a9b2f5d4bf47,GajiGesa,Apk membantu,TERLALU_PENDEK
f178c462-2e26-4852-9f66-d3d103a9aa64,GajiGesa,Like,TERLALU_PENDEK
abd323fd-2dca-4f0e-8cfd-f30ea7358c13,GajiGesa,Mantap😍,TERLALU_PENDEK
e1800d3c-3b70-4821-9e60-a3dcd91be098,GajiGesa,Sangat membantu 🤭😁,TERLALU_PENDEK
7fe52542-3311-46cf-8cff-327ca68b8966,GajiGesa,Nice,TERLALU_PENDEK
0d4d7ddd-0eca-4020-89a9-e8b8535df463,GajiGesa,baik,TERLALU_PENDEK
fbd6d0a5-a301-4ab3-8532-21f1309fb52c,GajiGesa,Top,TERLALU_PENDEK
5b6dec00-cffb-4fd5-8dda-90b5d3fa34b2,GajiGesa,Prosesnya cepat,TERLALU_PENDEK
04532214-29bd-4022-865a-2f2318b231c0,GajiGesa,Mantul,TERLALU_PENDEK
51055f05-6417-40fc-baf3-51d6284e81a5,GajiGesa,👍👍,TERLALU_PENDEK
9b507845-314f-4d16-a768-c4313915bd49,AyoKasbon,tidak jelas,TERLALU_PENDEK
4bd5076f-bfa9-40ab-a48f-b5e011ac4f72,AyoKasbon,gx jelas,TERLALU_PENDEK
704ee3fc-23c0-44d4-b55b-c08441391f6c,AyoKasbon,APLIKASI SAKIT,TERLALU_PENDEK
c22a955b-38d1-4971-80d1-b8bf9b98da16,AyoKasbon,mantap,TERLALU_PENDEK
7a08ead5-1315-4a07-82ab-a73206634b0f,AyoKasbon,nice,TERLALU_PENDEK
019227c2-3877-4126-88a3-405db25d0cb9,AyoKasbon,cair,TERLALU_PENDEK
410200be-e559-49eb-9597-4cd1318451ce,AyoKasbon,ayo kasbonn,TERLALU_PENDEK
e529355f-02d4-4353-be44-4c6daddd2644,AyoKasbon,apk TOLOL,TERLALU_PENDEK
d76441cf-9208-4ec3-86b9-be3a521e3564,AyoKasbon,Bohong,TERLALU_PENDEK
51889eb2-f12a-41f4-b6b7-4b0903d84c50,AyoKasbon,ditolak,TERLALU_PENDEK
2e713309-9043-4040-9757-dcdb823fa982,AyoKasbon,Nggak jelas,TERLALU_PENDEK
57888908-1212-4a20-bae6-1d7430e38135,AyoKasbon,Sat.set... Sat.Set.. 👍,TERLALU_PENDEK
936aa270-c00d-40cd-a4bf-7a0d1569e716,AyoKasbon,Mantab......,TERLALU_PENDEK
dd322274-12e5-42ad-b1dd-dfc492b4f63e,AyoKasbon,Mantap jaya😂😂😂,TERLALU_PENDEK
