app_name,package_name,review_id,user_name,review_text,rating,review_date
VENTENY,app.fortuna.venteny,00077250-e0c0-4e68-86a6-3cc3005b3a03,Agus Purwanto,"Aplikasinya bagus keren. Memudahkan untuk bayar listrik, top up pulsa dan paket data. Bagus pokoknya.",5,2021-12-05
VENTENY,app.fortuna.venteny,2c4256bd-026b-4690-8216-dbad5658e2b0,Noven Ria,"Wah aplikasi yang keren banget semua kebutuhan mau beli pulsa, token listrik lengkap tersedia. Kerenn",5,2021-12-05
VENTENY,app.fortuna.venteny,eac9fd4d-ee83-46bc-ac23-8f246d3ad85b,Agung Setiawan,Fitur konten edukasi online-nya cukup membantu di masa seperti ini. Semoga makin berkembang lebih lengkap lagi fitur ini.,5,2021-12-05
VENTENY,app.fortuna.venteny,604f957b-e224-4b32-82ac-1e4d477e7cbf,Bapak Ku,Banyak fitur nya semoga pada murah layanannya... dan lebih bagus dari yang lainnya,5,2021-12-05
VENTENY,app.fortuna.venteny,df54d39d-9d85-4d5a-b7ac-939dbed20757,Ega Neistrina,Aplikasinya beneran one stop solution. Apapun yang dibutuhkan ada disini.,5,2021-12-05
VENTENY,app.fortuna.venteny,a92c95ed-fff9-4828-8f32-013cb2b14293,Tabroni,Kategori nya lengkap selain pengisian pulsa atau listrik bisa beli makan minum jg mantapppp,5,2021-12-05
VENTENY,app.fortuna.venteny,38a5bd75-96bb-44e7-a029-26946bcb2c11,Kitchen Man,"Apknya luar biasa fiturnya bagus2 dan multi fungsi ga nyesel dowlod apk ini,rekomended.",5,2021-12-05
VENTENY,app.fortuna.venteny,d71adad7-c928-4a13-8038-65af38fe30c8,Cemara Rara,"Baru kali ini nemuin aplikasi yg multi fungsi,mau byar tagihan listrik bisa mau beli pulsa juga gampang dll,pokokonya mntap",5,2021-12-05
VENTENY,app.fortuna.venteny,69fdabdc-1378-4fe1-9647-b1edafad0651,Indah Ananta,"Bagus banget aplikasi venteny, transaksinya gampang dan cepet, ganyesel download venteny",5,2021-12-04
VENTENY,app.fortuna.venteny,3c4ecf08-1ff0-4bff-9f26-8c659ebfffda,Grace Shopia,"v-academy sangat membantu dalam hal pelajaran,good job banget venteny bisa multifungsi.",5,2021-12-04
VENTENY,app.fortuna.venteny,40856feb-ad9f-441f-8e78-16e3c8703248,Felita Treulia,"Enak banget transaksi dari venteny, lancar terus, transaksi pulsa juga cepet banget dan lancar",5,2021-12-04
VENTENY,app.fortuna.venteny,42cd02ec-911a-494f-823c-995fa5f18880,Max Carles,Aplikasinya simpel dan praktis. mudah digunakan dan pilihan transaksinya buanyak banget. Nggak nyesal deh make aplikasi ini,5,2021-12-04
VENTENY,app.fortuna.venteny,9a67127c-f996-479d-a062-94a18f9266e3,Alifian Akmal,"VENTENY memberikan label khusus untuk Program Kebutuhan dan Pemenuhan Dana Darurat bagi Karyawan dengan nama: V-Nancial. V-Nancial merupakan solusi yang diberikan secara eksklusif bagi karyawan, di mana perusahaan tempat mereka bekerja,",5,2021-12-04
VENTENY,app.fortuna.venteny,c66d5632-3f25-48dd-9bdf-12a873a8ce16,edo doe,"Aplikasi ini sangat membantu untuk menyimpan uang dalam bentuk saldo digital yang dapat digunakan untuk kebutuhan sehari-hari mulai dari membeli pulsa, membayar tagihan listrik, membeli produk asuransi dan lain-lain.",5,2021-12-04
VENTENY,app.fortuna.venteny,a092cf45-24bf-4211-bc53-b6aa0dc06305,Ardi,"Mantap. Bisa nyimpan uang ku, jadi gak boros lagi. Bisa jadi pilihan dompet digital untuk kedepannya nih",5,2021-12-04
VENTENY,app.fortuna.venteny,3c298acd-1f5d-4528-bd5d-ac88d6decb23,Imam Rachman Gunawan,"Aplikasinya emang baru saya kenal, tapi pas saya coba mantap banget bisa bantu saya yang mageran.. Jadi bisa gampang buat bayar listrik, bayar pulsa tinggal lewat sini aja... Fitur academynya juga bagus, beda dari yang lain, bisa sambil belajar juga seputar karir disini",5,2021-12-04
VENTENY,app.fortuna.venteny,98b676e0-82ac-45bf-8be3-a83abfb5fa45,Hamdan Yuwafi,"Aplikasinya bagus, enak digunakan serta fitur-fitur nya sangat lengkap mengingat aplikasi ini masih baru tapi sudah sangat bagus",5,2021-12-04
